window,ticker,data_source,signal_type,signal_date,entry_date,entry_open,regime,spy_close,spy_ma50,spy_ma200,macd_hist,macd_hist_1,macd_hist_2,macd_pass,swing_start,swing_low,swing_distance_pct,stop_hit_20d,days_to_stop,mfe_20d_pct,mae_20d_pct,mfe_before_stop_pct,mae_before_stop_pct,ret_5d_pct,ret_10d_pct,ret_15d_pct,ret_20d_pct,hit_2pct_before_stop,days_to_2pct,hit_3pct_before_stop,days_to_3pct,hit_5pct_before_stop,days_to_5pct,macd_group
BEAR_2022,JNJ,yfinance,MACD_FAIL,2022-01-25,2022-01-26,147.3833944783963,YELLOW,408.801025390625,436.16115478515627,413.7037190246582,-0.7693065741573162,-1.0217467752091962,-0.929099610134747,False,2022-01-14,139.2198851849617,5.863752353041307,False,,3.62903102242802,-6.458374228987873,3.62903102242802,-6.458374228987873,3.1216628516439915,2.3576745982359038,-0.19694897771567188,-5.004671677539918,True,1.0,True,3.0,False,,MACD_FAIL
BEAR_2022,LOW,yfinance,MACD_PASS,2022-01-25,2022-01-26,212.55731023097778,YELLOW,408.801025390625,436.16115478515627,413.7037190246582,-2.43359904726619,-2.737351507962895,-3.1832111033667685,True,2022-01-19,201.26043921977688,5.613060895124389,True,18.0,3.504492039218321,-11.317504274330481,3.504492039218321,-9.373928779265961,2.8164948044340887,0.4729962626020878,-2.386476404732585,-8.234429628118711,True,3.0,True,5.0,False,,MACD_PASS
BEAR_2022,O,yfinance,MACD_PASS,2022-01-25,2022-01-26,54.57356605447486,YELLOW,408.801025390625,436.16115478515627,413.7037190246582,-0.34331743286580024,-0.39894002755339797,-0.4170818908210465,True,2022-01-20,51.71038671281361,5.536952097385428,True,19.0,1.2824466084077057,-7.56996345928399,1.2824466084077057,-5.675087075509177,0.9642305239441873,-0.8293778662299967,-2.449424328985106,-4.908446641054532,False,,False,,False,,MACD_PASS
BEAR_2022,ALB,yfinance,MACD_FAIL,2022-01-26,2022-01-27,201.2120775169926,YELLOW,407.7754821777344,435.55418579101564,413.8195297241211,-2.2025127485228904,-2.0888197295345154,-1.6903959972585136,False,2022-01-20,186.37854067350293,7.9588222924628305,True,15.0,16.515509445457276,-20.15694813468253,16.515509445457276,-8.457465146095721,1.0477827805378537,10.90540019676871,-7.428473856569317,-9.810651014403826,True,2.0,True,2.0,True,3.0,MACD_FAIL
BEAR_2022,BEN,yfinance,MACD_FAIL,2022-01-26,2022-01-27,25.535018756288547,YELLOW,407.7754821777344,435.55418579101564,413.8195297241211,-0.3155836678055644,-0.3204950379021955,-0.28719017275305214,False,2022-01-20,24.00164640566512,6.388613200557369,True,15.0,2.7691301993211237,-13.814563318384876,2.7691301993211237,-6.782830129980377,-3.6714653749858384,-2.3335436435622414,-6.316123505180671,-6.004994724110269,True,3.0,False,,False,,MACD_FAIL
BEAR_2022,ESS,yfinance,MACD_FAIL,2022-01-26,2022-01-27,278.8276983098833,YELLOW,407.7754821777344,435.55418579101564,413.8195297241211,-1.9235047378643493,-1.828748018076145,-1.7402675507880598,False,2022-01-19,271.8398752429154,2.570565874753883,True,0.0,2.8607081639915766,-6.972920905038526,1.042456602687536,-3.184938803926207,-0.06364513778567282,-3.1334107103366593,-4.6637458660188535,-1.627307694566782,False,,False,,False,,MACD_FAIL
BEAR_2022,FRT,yfinance,MACD_PASS,2022-01-26,2022-01-27,102.39961987596882,YELLOW,407.7754821777344,435.55418579101564,413.8195297241211,-1.1940880157095093,-1.2920036609986896,-1.435563424334129,True,2022-01-19,97.21155250848778,5.336883563327577,True,18.0,2.9077509942764257,-8.900537132000263,2.9077509942764257,-6.814339001617276,0.40272790395188274,-0.12083378871343697,-4.639575540925078,-3.0608214541892997,True,2.0,False,,False,,MACD_PASS
BEAR_2022,WST,yfinance,MACD_PASS,2022-01-26,2022-01-27,378.3264274167572,YELLOW,407.7754821777344,435.55418579101564,413.8195297241211,-1.4343382696924571,-2.3632527867748276,-3.412033193190677,True,2022-01-05,356.0208263560753,6.265251751978385,True,18.0,6.788876833177371,-8.833355671808851,6.788876833177371,-6.73401553855002,5.005473967150387,4.326583933563888,1.1279795288670957,0.9112980802061799,True,1.0,True,2.0,True,4.0,MACD_PASS
BEAR_2022,MKC,yfinance,MACD_FAIL,2022-01-27,2022-01-28,88.3279903338221,YELLOW,405.761962890625,434.90394470214846,413.9318403625488,-0.36250907355352946,-0.6719100659346517,-0.553164672807001,False,2022-01-26,82.28943866084869,7.33818552081873,False,,5.715727146858174,-5.888978749024343,5.715727146858174,-5.888978749024343,3.6474626199034077,2.6490023837916654,-0.3668148219581946,-3.0361789798215133,True,1.0,True,3.0,True,4.0,MACD_FAIL
BEAR_2022,MCD,yfinance,MACD_PASS,2022-01-28,2022-01-31,229.8608428696535,GREEN,415.8392333984375,434.4205560302734,414.07394943237307,-1.028732937601267,-1.5725835383744373,-1.617261103535008,True,2022-01-12,221.05469701268447,3.9836954274098613,True,17.0,3.082115959138365,-6.042661657816895,3.082115959138365,-6.042661657816895,1.8939642033711124,-0.6391673816403154,-0.9097300911671602,-5.512104142380325,True,2.0,True,3.0,False,,MACD_PASS
BEAR_2022,ABT,yfinance,MACD_PASS,2022-01-31,2022-02-01,116.4223002034917,GREEN,423.328857421875,434.1083367919922,414.2470320129394,-0.43188892098844045,-0.8757193122277536,-1.2853522867568237,True,2022-01-12,108.77173222585219,7.033599466591167,True,13.0,2.802869387206197,-10.15937201799899,2.802869387206197,-9.83747288480339,1.0049557345180649,-2.661524361139045,-7.945349094215615,-5.50364376010738,True,1.0,False,,False,,MACD_PASS
BEAR_2022,APD,yfinance,MACD_PASS,2022-01-31,2022-02-01,252.2272004328193,GREEN,423.328857421875,434.1083367919922,414.2470320129394,-1.140540371654092,-1.6560962499359393,-1.8888403791750008,True,2022-01-14,242.47677960409598,4.021177138958754,True,3.0,1.243810307249027,-19.27915065555027,1.243810307249027,-7.890458354947027,-10.667845625379469,-12.427565359679594,-17.077739443253115,-17.55124930922376,False,,False,,False,,MACD_PASS
BEAR_2022,HRL,yfinance,MACD_PASS,2022-01-31,2022-02-01,40.699737636248344,GREEN,423.328857421875,434.1083367919922,414.2470320129394,-0.34393297093042857,-0.37844660284062703,-0.388347364827469,True,2022-01-26,39.45504274918097,3.1547168633931255,False,,6.91241720328255,-3.3096043524433294,6.91241720328255,-3.3096043524433294,-0.3351614896411781,-0.984498382736676,-0.08380224948132398,5.739394096273043,True,19.0,True,19.0,True,19.0,MACD_PASS
BEAR_2022,LIN,yfinance,MACD_PASS,2022-01-31,2022-02-01,301.46344962188726,GREEN,423.328857421875,434.1083367919922,414.2470320129394,-1.4460652179125262,-2.1579014412506665,-2.701907340466672,True,2022-01-18,286.11931190950037,5.3628458736264095,True,3.0,1.2701581309235044,-13.634384276977329,1.2701581309235044,-7.155769522507438,-6.781294694430439,-5.785794868830186,-9.159271758795807,-9.4370103285918,False,,False,,False,,MACD_PASS
BEAR_2022,NEE,yfinance,MACD_PASS,2022-01-31,2022-02-01,69.04485881070427,GREEN,423.328857421875,434.1083367919922,414.2470320129394,-0.7941146141302129,-1.2041533965744495,-1.2180649151390641,True,2022-01-07,61.74578880859491,11.821162451638067,False,,1.8323940138387007,-9.354149463882566,1.8323940138387007,-9.354149463882566,-3.305953236222914,-3.7801048602178144,-7.329534745009059,-0.07749007765351923,False,,False,,False,,MACD_PASS
BEAR_2022,ADP,yfinance,MACD_PASS,2022-02-01,2022-02-02,185.85774956152048,GREEN,426.1893310546875,433.8235113525391,414.4439657592773,-2.296110301904023,-2.9012586072071382,-3.6045624099560616,True,2022-01-14,174.22132318954587,6.679105725373602,False,,2.8361513503182723,-6.4701175816902605,2.8361513503182723,-6.4701175816902605,2.724263959640272,-0.6421270696062353,-2.5977649692465854,-0.4183572479718456,True,5.0,False,,False,,MACD_PASS
BEAR_2022,CLX,yfinance,MACD_PASS,2022-02-01,2022-02-02,140.46513455794897,GREEN,426.1893310546875,433.8235113525391,414.4439657592773,-1.3416739512655986,-1.5280458026513157,-1.6296992736735176,True,2022-01-26,138.56841893343278,1.3687935816222074,True,2.0,1.5440211870250797,-16.07025132505192,1.5440211870250797,-15.192253549447743,-13.515012134545346,-14.453546527995798,-13.266726405912365,-11.928562357887618,False,,False,,False,,MACD_PASS
BEAR_2022,EXPD,yfinance,MACD_PASS,2022-02-01,2022-02-02,108.51973011101752,GREEN,426.1893310546875,433.8235113525391,414.4439657592773,-0.5812228323448396,-0.8384975029552799,-1.1357504843962927,True,2022-01-11,104.32836108005334,4.017478073625691,True,2.0,0.9000338669375996,-12.749044416345756,0.9000338669375996,-5.898282557545298,-2.4816619431287212,-6.1691672781572615,-8.222654997648405,-11.385887734134414,False,,False,,False,,MACD_PASS
BEAR_2022,SHW,yfinance,MACD_PASS,2022-02-01,2022-02-02,281.78583175975126,GREEN,426.1893310546875,433.8235113525391,414.4439657592773,-1.4361211902593034,-2.32513899075032,-2.760796535673343,True,2022-01-07,262.6738986611546,7.275916334287458,True,7.0,0.6979869621264179,-14.392256149965732,0.6979869621264179,-7.320404504396382,-2.4106431328710487,-7.17399647471979,-11.835222339143003,-11.937598907976877,False,,False,,False,,MACD_PASS
BEAR_2022,ECL,yfinance,MACD_PASS,2022-02-02,2022-02-03,180.85910354041295,GREEN,430.3293151855469,433.6372375488281,414.6757595825195,-1.395333810799599,-2.1526875404145542,-2.980062433323406,True,2022-01-14,171.35870833075123,5.544156642056586,True,10.0,1.0558420560994097,-12.575516270406373,1.0558420560994097,-6.303519482548204,-1.5863803645343455,-6.298261424379559,-5.2896880963137605,-11.693020129055498,False,,False,,False,,MACD_PASS
BEAR_2022,AMCR,yfinance,MACD_PASS,2022-02-09,2022-02-10,47.99625073577407,GREEN,430.5081481933594,432.3279095458984,415.5765510559082,-0.19751721338194345,-0.25703677769444244,-0.2626909848194308,True,2022-02-07,47.17368183271362,1.743702995194285,True,12.0,3.084831350352246,-7.722575239063989,3.084831350352246,-3.0481169581935807,1.028267172301156,2.1457428653496313,-2.2690252775222297,-5.645041743986057,True,4.0,True,6.0,False,,MACD_PASS
BEAR_2022,KMB,yfinance,MACD_PASS,2022-02-15,2022-02-16,110.26421109851094,GREEN,419.7439880371094,431.65761413574216,416.1342323303223,-0.44259580438115353,-0.5125712863153071,-0.6357887195625769,True,2022-02-08,109.01335357366996,1.1474351387563475,True,5.0,1.6217636880597075,-9.869209125012713,1.6217636880597075,-3.3272061776331907,-2.1089888139046553,-0.4735335556542708,-7.971621776972604,-6.78086310852084,False,,False,,False,,MACD_PASS
BEAR_2022,CL,yfinance,MACD_PASS,2022-02-18,2022-02-22,71.25401394536156,YELLOW,408.57525634765625,430.26861572265625,416.50992767333986,-0.24429108861390247,-0.3312306088176974,-0.3983870435161032,True,2022-02-10,69.4762529015122,2.558803864061976,True,2.0,0.5544385559755893,-9.022170204342428,0.5544385559755893,-4.914290298667179,-4.18345782376357,-5.657727154084058,-4.876510456844551,-6.123988064680019,False,,False,,False,,MACD_PASS
BEAR_2022,PEP,yfinance,MACD_PASS,2022-02-22,2022-02-23,146.32603525682455,YELLOW,404.1905822753906,429.60719909667966,416.56468170166016,-0.41663611483137397,-0.5754890078550403,-0.7154769599128095,True,2022-02-14,142.3633125399178,2.7835280355643643,True,1.0,0.0,-8.716460064758502,0.0,-5.2211518580482235,-2.719971841687463,-6.317871345387394,-4.9489332822101995,-2.6991472483713586,False,,False,,False,,MACD_PASS
BEAR_2022,ESS,yfinance,MACD_PASS,2022-02-24,2022-02-25,269.2966079017338,YELLOW,402.99566650390625,428.03062316894534,416.68868072509764,-0.06922240710325145,-0.29490207388547507,-0.3257460767895699,True,2022-02-14,259.3852634453957,3.8210900359898714,False,,9.27801820629519,-1.675502926504635,9.27801820629519,-1.675502926504635,6.727094450902271,5.431265271831864,7.182064803521637,7.150708248632265,True,3.0,True,3.0,True,5.0,MACD_PASS
BEAR_2022,WST,yfinance,MACD_FAIL,2022-02-24,2022-02-25,372.9723682663992,YELLOW,402.99566650390625,428.03062316894534,416.68868072509764,-1.6795169723333592,-2.5938978803352732,-1.641336832256517,False,2022-02-23,344.9075084825873,8.13692340514205,False,,10.909524512833201,-5.029667148870621,10.909524512833201,-5.029667148870621,2.5505702487187643,-3.800747351047473,9.83419938149732,7.331269837656329,True,0.0,True,1.0,True,13.0,MACD_FAIL
BEAR_2022,AOS,yfinance,MACD_FAIL,2022-02-25,2022-02-28,62.67903362376843,YELLOW,411.8873596191406,427.5792126464844,416.85975204467775,-0.17889199563771951,-0.27943554892935785,-0.23489065801839892,False,2022-01-19,59.89921196984549,4.640831761396735,False,,2.019880316566658,-5.005859939502644,2.019880316566658,-5.005859939502644,-1.4636940961682332,-3.571444207717611,-0.5854907488703653,-2.429756120511306,True,2.0,False,,False,,MACD_FAIL
BEAR_2022,BEN,yfinance,MACD_FAIL,2022-02-25,2022-02-28,23.429608719294965,YELLOW,411.8873596191406,427.5792126464844,416.85975204467775,-0.05726528494636596,-0.12041668365952884,-0.10156814507489076,False,2022-02-22,22.00746742183961,6.462085210422996,True,5.0,2.000678728949068,-10.308578409523793,2.000678728949068,-8.27400615770687,-7.731449949484004,-9.02001042849917,-6.239411129672279,-5.086475741982199,True,0.0,False,,False,,MACD_FAIL
BEAR_2022,CTAS,yfinance,MACD_FAIL,2022-02-25,2022-02-28,89.37023552398995,YELLOW,411.8873596191406,427.5792126464844,416.85975204467775,0.2295543926806849,0.0948479447586501,-0.018530358026718652,False,2022-02-22,85.4913399593805,4.537179516021661,False,,13.562601950129082,-2.5242045549520142,13.562601950129082,-2.5242045549520142,-0.47480635820539296,0.5955000293152102,4.965261153036504,13.533090462765717,True,2.0,True,3.0,True,13.0,MACD_FAIL
BEAR_2022,DOV,yfinance,MACD_FAIL,2022-02-25,2022-02-28,148.57382292621088,YELLOW,411.8873596191406,427.5792126464844,416.85975204467775,-0.24846856246247517,-0.5579078549628824,-0.552428991308211,False,2022-02-22,143.0746768006908,3.8435495703971645,True,5.0,2.694452528559843,-6.97866124761839,1.596220200447207,-6.352958209088633,-6.231643919916474,-3.3201216863910643,0.9832760510119387,1.2961363396253534,False,,False,,False,,MACD_FAIL
BEAR_2022,FRT,yfinance,MACD_PASS,2022-02-25,2022-02-28,97.29406043549214,YELLOW,411.8873596191406,427.5792126464844,416.85975204467775,-0.036354262929042314,-0.2800078353118587,-0.35495717869515975,True,2022-02-18,93.2855036858811,4.297084317740296,False,,3.424873082897628,-2.3482543218375507,3.424873082897628,-2.3482543218375507,-1.5683329899926712,-1.373352027978747,0.43197642485275356,2.0662172191594497,True,3.0,True,7.0,False,,MACD_PASS
BEAR_2022,GPC,yfinance,MACD_FAIL,2022-02-25,2022-02-28,106.77131123293283,YELLOW,411.8873596191406,427.5792126464844,416.85975204467775,-0.578229401954153,-0.7500330483189448,-0.7010892298028419,False,2022-02-22,101.4959563936989,5.197600994832774,False,,7.643974443174395,-2.151616945606949,7.643974443174395,-2.151616945606949,-1.8038455793220054,1.102534323487947,6.219760847454436,5.689818478589803,True,2.0,True,2.0,True,12.0,MACD_FAIL
BEAR_2022,GWW,yfinance,MACD_FAIL,2022-02-25,2022-02-28,450.4961305054774,YELLOW,411.8873596191406,427.5792126464844,416.85975204467775,0.004236352695333068,-0.8182923353464524,-0.9520152293069977,False,2022-02-23,434.6865893319718,3.636997680973275,False,,9.162648514980255,-1.6355764125362326,9.162648514980255,-1.6355764125362326,4.423933835382909,2.8138721967355673,7.675936570220365,9.130739966746493,True,1.0,True,3.0,True,5.0,MACD_FAIL
BEAR_2022,ITW,yfinance,MACD_PASS,2022-02-25,2022-02-28,193.7171976189349,YELLOW,411.8873596191406,427.5792126464844,416.85975204467775,-0.24542935360084606,-0.6681102004671153,-0.823023639283603,True,2022-02-08,188.0042972773506,3.0387073190973,True,5.0,1.0386674377899752,-5.963090736183297,1.0386674377899752,-4.270630741110759,-4.233534471119816,-4.409747205101578,-1.7017376987528476,-0.6260058643620781,False,,False,,False,,MACD_PASS
BEAR_2022,JNJ,yfinance,MACD_FAIL,2022-02-25,2022-02-28,144.19498791646902,YELLOW,411.8873596191406,427.5792126464844,416.85975204467775,-0.5837602972871669,-0.9874173586321031,-0.8305480135445431,False,2022-02-22,137.864823311596,4.591573436079366,False,,9.400103348625223,-0.3008474544512918,9.400103348625223,-0.3008474544512918,5.734639252017515,5.41535756945275,7.957251192862369,9.185213708047968,True,2.0,True,3.0,True,5.0,MACD_FAIL
BEAR_2022,LOW,yfinance,MACD_FAIL,2022-02-25,2022-02-28,198.5732860487535,YELLOW,411.8873596191406,427.5792126464844,416.85975204467775,-0.7076844475452884,-1.0539841961213536,-0.9157464767146948,False,2022-02-17,188.50112756018495,5.343288190863826,False,,9.716483356785432,-4.529126051128496,9.716483356785432,-4.529126051128496,2.301391237013717,4.257576042388322,4.75929350665194,-1.6017573212770309,True,1.0,True,1.0,True,2.0,MACD_FAIL
BEAR_2022,O,yfinance,MACD_PASS,2022-02-25,2022-02-28,52.68787875692002,YELLOW,411.8873596191406,427.5792126464844,416.85975204467775,-0.06007702031086626,-0.16241916510798537,-0.17134636444743018,True,2022-02-15,50.442367045722904,4.4516382610706895,False,,3.338329068527357,-3.563944391310103,3.338329068527357,-3.563944391310103,-2.7519148713012753,-2.436076498710682,0.12027901915634409,3.338329068527357,True,19.0,True,20.0,False,,MACD_PASS
BEAR_2022,XOM,yfinance,MACD_FAIL,2022-02-25,2022-02-28,65.79357176817419,YELLOW,411.8873596191406,427.5792126464844,416.85975204467775,-0.6436406558802077,-0.7388918866921408,-0.6804326808337668,False,2022-02-24,63.66094163540749,3.3499820737501462,False,,19.605321114000507,-0.4051825634984185,19.605321114000507,-0.4051825634984185,13.867489003513533,7.018707856420536,7.436950846666934,8.234219299350798,True,0.0,True,0.0,True,1.0,MACD_FAIL
BEAR_2022,AFL,yfinance,MACD_PASS,2022-02-28,2022-03-01,54.98430024087267,YELLOW,410.8335266113281,426.97095642089846,417.00287048339845,-0.5109304857097106,-0.5182835334089729,-0.5747754352132011,True,2022-02-23,53.140294644099676,3.4700703282188883,True,0.0,9.218585431310222,-3.750207341058265,0.46258483337340284,-3.750207341058265,-2.147686992984299,1.2060285598742615,6.492655037725714,7.91344579000417,False,,False,,False,,MACD_PASS
BEAR_2022,ALB,yfinance,MACD_PASS,2022-02-28,2022-03-01,183.86378896633815,YELLOW,410.8335266113281,426.97095642089846,417.00287048339845,-3.0808235441791876,-3.882941876323695,-4.384181816747328,True,2022-02-22,160.6538634111752,14.447163026362952,False,,15.360603974194674,-12.58229882768368,15.360603974194674,-12.58229882768368,-7.065017936642959,-6.442828031809011,5.936586704659441,14.634091514905778,True,13.0,True,14.0,True,15.0,MACD_PASS
BEAR_2022,IBM,yfinance,MACD_PASS,2022-02-28,2022-03-01,103.89790844517856,YELLOW,410.8335266113281,426.97095642089846,417.00287048339845,-0.9604620381488196,-1.0567055304657211,-1.2542098893803957,True,2022-02-16,100.62859995904073,3.2488859901345757,False,,8.290523996650311,-1.6059356404244496,8.290523996650311,-1.6059356404244496,2.4537210107180796,2.4211173594745894,5.209082012698585,7.556853315147283,True,2.0,True,2.0,True,13.0,MACD_PASS
BEAR_2022,MKC,yfinance,MACD_PASS,2022-02-28,2022-03-01,85.53819929621267,YELLOW,410.8335266113281,426.97095642089846,417.00287048339845,-0.7567020160497203,-0.7705343322824904,-0.8333334627353982,True,2022-02-18,83.12637375362304,2.90139631224382,False,,12.940575115102714,-0.26301945499555,12.940575115102714,-0.26301945499555,2.6301998693473827,3.3981947786607902,1.8200970224360402,1.9463584002449963,True,0.0,True,1.0,True,3.0,MACD_PASS
BEAR_2022,LIN,yfinance,MACD_FAIL,2022-03-09,2022-03-10,264.9853968736675,YELLOW,402.15826416015625,422.0887731933594,417.583263092041,-0.09234921883124514,-1.3358100361259453,-1.0495773845659135,False,2022-03-07,251.66802229837134,5.291643512622124,False,,17.273794227280128,-0.13545479120197212,17.273794227280128,-0.13545479120197212,10.276600852480012,13.36705021254696,13.862510243177084,13.370608873421052,True,0.0,True,1.0,True,3.0,MACD_FAIL
BEAR_2022,AMCR,yfinance,MACD_FAIL,2022-03-10,2022-03-11,45.57767401075892,YELLOW,400.34228515625,421.1216973876953,417.63684814453126,-0.25690393328432926,-0.24882876834241735,-0.28844800469501286,False,2022-03-07,44.289704160774114,2.908057017742549,False,,7.474952189814998,-0.8204137844315618,7.474952189814998,-0.8204137844315618,6.381023820769016,3.3728584896324687,5.195996855761353,6.836843983364749,True,1.0,True,1.0,True,1.0,MACD_FAIL
BEAR_2022,SYY,yfinance,MACD_FAIL,2022-03-10,2022-03-11,71.56326079725113,YELLOW,400.34228515625,421.1216973876953,417.63684814453126,-0.9278324815193095,-0.9802616503523085,-0.9781838732837738,False,2022-03-08,66.67951738989242,7.324203291397868,False,,7.831378462510941,-5.9202488027628615,7.831378462510941,-5.9202488027628615,0.6192607044552156,0.21054805653215602,2.649700192353044,6.585780924765339,True,12.0,True,12.0,True,20.0,MACD_FAIL
BEAR_2022,MCD,yfinance,MACD_PASS,2022-03-14,2022-03-15,206.63158302063667,YELLOW,392.36322021484375,418.92803833007815,417.6699139404297,-1.309874969665331,-1.7257478763216527,-2.2263007706976854,True,2022-03-02,197.29610317872485,4.731710201825456,False,,12.062468725117292,0.0,12.062468725117292,0.0,4.447756169200234,8.856052501231648,9.005168489714531,9.294701480178414,True,0.0,True,1.0,True,4.0,MACD_PASS
BEAR_2022,KO,yfinance,MACD_PASS,2022-03-15,2022-03-16,52.75349461106612,YELLOW,400.991455078125,418.0098876953125,417.71836029052736,-0.30842755363711294,-0.42943902474461637,-0.48886917998124757,True,2022-03-09,50.356016106352804,4.761056751689408,False,,8.5145359503493,-1.9571732901247807,8.5145359503493,-1.9571732901247807,1.037130546488374,4.064895633646759,5.5536787704348,8.280344981368138,True,3.0,True,7.0,True,12.0,MACD_PASS
